48.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,41.62,41.62,41.62,42.54,42.54,43.46,41.62,18.56,12.04,0.46,5.48,0.06,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
50.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,41.62,41.62,41.62,42.54,42.54,43.46,42.54,18.56,12.04,0.45,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
52.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,41.62,41.62,41.62,42.54,43.46,42.54,18.62,12.04,0.45,5.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
54.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,41.62,41.62,41.62,42.54,43.46,42.54,18.62,12.05,0.45,5.38,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.49,0.00
56.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,41.62,41.62,42.54,42.54,43.46,42.54,18.62,12.04,0.45,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
58.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,41.62,41.62,42.54,42.54,43.46,42.54,18.62,12.04,0.44,5.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
60.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,42.54,42.54,42.54,42.54,44.38,42.54,18.62,12.04,0.46,5.48,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
62.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,42.54,42.54,42.54,42.54,44.38,42.54,18.62,12.04,0.46,5.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
64.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,42.54,42.54,42.54,42.54,42.54,44.38,42.54,18.62,12.04,0.45,5.43,0.06,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
66.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,42.54,43.46,43.46,44.38,43.46,18.62,12.04,0.47,5.65,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00
68.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,42.54,43.46,43.46,44.38,43.46,18.62,12.05,0.45,5.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,42.54,43.46,43.46,44.38,43.46,18.56,12.04,0.45,5.47,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,42.54,43.46,43.46,45.31,43.46,18.62,12.04,0.44,5.36,0.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,42.54,43.46,43.46,45.31,43.46,18.56,12.04,0.45,5.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,42.54,43.46,43.46,43.46,45.31,43.46,18.56,12.04,0.46,5.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,43.46,43.46,43.46,43.46,45.31,43.46,18.56,12.05,0.45,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00
80.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,43.46,43.46,43.46,43.46,44.38,43.46,18.62,12.04,0.45,5.43,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,43.46,43.46,43.46,43.46,44.38,45.31,43.46,18.56,12.04,0.46,5.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,43.46,43.46,44.38,44.38,45.31,44.38,18.62,12.04,0.49,5.85,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
86.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,43.46,43.46,44.38,44.38,46.23,44.38,18.56,12.04,0.47,5.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,43.46,43.46,44.38,44.38,46.23,44.38,18.56,12.04,0.48,5.80,0.00,0.00,0.00,0.00,0.00,0.49,0.00,0.00,0.00
90.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,43.46,44.38,44.38,45.31,46.23,44.38,18.56,12.04,0.48,5.79,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,44.38,44.38,45.31,46.23,45.31,18.62,12.04,0.47,5.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,44.38,44.38,44.38,45.31,45.31,46.23,44.38,18.56,12.04,0.48,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,44.38,45.31,45.31,47.15,45.31,18.56,12.04,0.48,5.77,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
98.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,44.38,45.31,45.31,47.15,45.31,18.56,12.04,0.49,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,44.38,45.31,45.31,47.15,45.31,18.62,12.04,0.47,5.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,44.38,45.31,45.31,47.15,45.31,18.62,12.05,0.47,5.67,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,45.31,45.31,45.31,45.31,47.15,46.23,18.62,12.04,0.47,5.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,45.31,44.38,45.31,45.31,45.31,47.15,45.31,18.56,12.04,0.47,5.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,45.31,46.23,47.15,46.23,18.56,12.04,0.47,5.70,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
110.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,47.15,46.23,18.56,12.05,0.49,5.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,47.15,46.23,18.56,12.05,0.50,6.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,48.08,46.23,18.56,12.05,0.49,5.87,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,48.08,46.23,18.62,12.05,0.48,5.82,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,48.08,46.23,18.56,12.04,0.49,5.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,46.23,48.08,46.23,18.62,12.04,0.48,5.80,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
122.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,45.31,45.31,46.23,47.15,48.08,46.23,18.62,12.05,0.48,5.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,46.23,46.23,46.23,46.23,46.23,48.08,46.23,18.56,12.05,0.49,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
126.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,48.08,47.15,18.56,12.04,0.50,5.97,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
128.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,48.08,47.15,18.62,12.04,0.49,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
130.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,48.08,47.15,18.62,12.04,0.49,5.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
132.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,49.00,47.15,18.62,12.05,0.48,5.82,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
134.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,49.00,47.15,18.56,12.04,0.47,5.66,0.00,0.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00
136.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,49.00,47.15,18.62,12.04,0.49,5.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
138.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,46.23,47.15,47.15,49.00,47.15,18.62,12.04,0.49,5.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
140.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,47.15,47.15,47.15,49.00,47.15,18.56,12.04,0.49,5.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
142.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,46.23,47.15,47.15,48.08,49.00,47.15,18.62,12.05,0.48,5.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
144.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,47.15,47.15,49.00,47.15,18.56,12.04,0.49,5.86,0.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
146.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,47.15,47.15,47.15,47.15,48.08,49.00,47.15,18.62,12.04,0.49,5.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
148.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.04,0.48,5.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
150.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.62,12.05,0.48,5.77,0.00,0.00,0.00,0.49,0.00,0.00,0.00,0.00,0.00
152.000,1.80,1.80,1.80,1.80,2.35,2.35,2.26,2.26,48.08,47.15,47.15,48.08,48.08,49.00,48.08,18.56,12.04,0.44,5.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
